actor,region,dmu,land_area,land_lease_value_idr,labor_cost_idr,seed_purchase_value_idr,fertilizer_purchase_value_idr,pesticide_purchase_value_idr,equipment_rent_value_idr,production_value_idr,number_of_machines,value_of_milled_grains_idr,amount_of_milled_rice,supporting_equipment_cost_idr,value_of_milled_rice_idr,total_revenue_of_milling_machine_idr,total_rice_purchase_kg,total_rice_purchase_value_idr,building_rent_cost_idr,value_of_rice_sold_idr,total_precipitation,precipitation_quality,value_of_rice_purchase_idr,total_cost,output_value,margin,rc_ratio,margin_ratio,quantity_proxy,cost_per_quantity
Farmer,Indramayu,12,7000.0,12600000.0,5000000.0,1610000.0,9100000.0,910000.0,890000.0,41400000.0,,,,,,,,,,,,,,30110000.0,41400000.0,11290000.0,1.3749584855529724,0.37495848555297245,7000.0,4301.428571428572
Farmer,Indramayu,13,900.0,990000.0,500000.0,180000.0,1800000.0,117000.0,1090000.0,12250000.0,,,,,,,,,,,,,,4677000.0,12250000.0,7573000.0,2.6192003420996364,1.6192003420996366,900.0,5196.666666666667
Farmer,Indramayu,14,280.0,980000.0,200000.0,64400.0,364000.0,36400.0,2150000.0,2100000.0,,,,,,,,,,,,,,3794800.0,2100000.0,-1694800.0,0.5533888478971224,-0.4466111521028776,280.0,13552.857142857143
Farmer,Indramayu,15,4500.0,14850000.0,5000000.0,1035000.0,5850000.0,585000.0,2440000.0,59400000.0,,,,,,,,,,,,,,29760000.0,59400000.0,29640000.0,1.9959677419354838,0.9959677419354839,4500.0,6613.333333333333
Farmer,Indramayu,16,3000.0,5700000.0,5000000.0,690000.0,3900000.0,390000.0,1090000.0,49500000.0,,,,,,,,,,,,,,16770000.0,49500000.0,32730000.0,2.9516994633273703,1.9516994633273703,3000.0,5590.0
Farmer,Indramayu,17,5000.0,15000000.0,3000000.0,1150000.0,5000000.0,650000.0,2690000.0,91200000.0,,,,,,,,,,,,,,27490000.0,91200000.0,63710000.0,3.317570025463805,2.317570025463805,5000.0,5498.0
Farmer,Indramayu,18,6300.0,14490000.0,14200000.0,1449000.0,8190000.0,819000.0,1135000.0,84150000.0,,,,,,,,,,,,,,40283000.0,84150000.0,43867000.0,2.08897053347566,1.0889705334756596,6300.0,6394.126984126984
Farmer,Indramayu,19,7000.0,12250000.0,3000000.0,1610000.0,7700000.0,910000.0,890000.0,131600000.0,,,,,,,,,,,,,,26360000.0,131600000.0,105240000.0,4.992412746585736,3.9924127465857357,7000.0,3765.714285714286
Farmer,Indramayu,20,8000.0,15200000.0,4000000.0,1840000.0,10400000.0,1040000.0,990000.0,39600000.0,,,,,,,,,,,,,,33470000.0,39600000.0,6130000.0,1.1831490887361817,0.18314908873618166,8000.0,4183.75
Farmer,Indramayu,21,6000.0,10800000.0,1000000.0,1380000.0,7800000.0,1200000.0,1900000.0,65000000.0,,,,,,,,,,,,,,24080000.0,65000000.0,40920000.0,2.6993355481727574,1.6993355481727574,6000.0,4013.3333333333335
Farmer,Indramayu,22,2500.0,24000000.0,2000000.0,625000.0,4750000.0,325000.0,2190000.0,41600000.0,,,,,,,,,,,,,,33890000.0,41600000.0,7710000.0,1.2275007376807319,0.22750073768073178,2500.0,13556.0
Farmer,Indramayu,23,230.0,1587000.0,230000.0,52900.0,299000.0,29900.0,1133000.0,2100000.0,,,,,,,,,,,,,,3331800.0,2100000.0,-1231800.0,0.6302899333693499,-0.3697100666306501,230.0,14486.08695652174
Farmer,Indramayu,24,200.0,350000.0,100000.0,46000.0,260000.0,26000.0,2190000.0,2100000.0,,,,,,,,,,,,,,2972000.0,2100000.0,-872000.0,0.7065948855989233,-0.2934051144010767,200.0,14860.0
Farmer,Indramayu,25,2500.0,20000000.0,5000000.0,575000.0,5000000.0,325000.0,2190000.0,32850000.0,,,,,,,,,,,,,,33090000.0,32850000.0,-240000.0,0.9927470534904805,-0.007252946509519492,2500.0,13236.0
Farmer,Indramayu,26,5000.0,15000000.0,12000000.0,1150000.0,6500000.0,1000000.0,1190000.0,66150000.0,,,,,,,,,,,,,,36840000.0,66150000.0,29310000.0,1.7956026058631922,0.7956026058631922,5000.0,7368.0
Farmer,Indramayu,27,2500.0,20000000.0,1200000.0,575000.0,3250000.0,325000.0,940000.0,32850000.0,,,,,,,,,,,,,,26290000.0,32850000.0,6560000.0,1.2495245340433625,0.2495245340433625,2500.0,10516.0
Farmer,Indramayu,28,14000.0,16800000.0,5000000.0,3220000.0,18200000.0,2800000.0,1590000.0,186300000.0,,,,,,,,,,,,,,47610000.0,186300000.0,138690000.0,3.9130434782608696,2.9130434782608696,14000.0,3400.714285714286
Farmer,Indramayu,29,1200.0,2160000.0,400000.0,276000.0,2040000.0,156000.0,1150000.0,18600000.0,,,,,,,,,,,,,,6182000.0,18600000.0,12418000.0,3.0087350372047883,2.0087350372047883,1200.0,5151.666666666667
Farmer,Indramayu,30,250.0,4000000.0,250000.0,105000.0,325000.0,32500.0,1090000.0,2100000.0,,,,,,,,,,,,,,5802500.0,2100000.0,-3702500.0,0.3619129685480396,-0.6380870314519603,250.0,23210.0
Farmer,Indramayu,31,10000.0,20000000.0,6000000.0,2300000.0,10000000.0,2000000.0,2190000.0,133650000.0,,,,,,,,,,,,,,42490000.0,133650000.0,91160000.0,3.145445987291127,2.145445987291127,10000.0,4249.0
Farmer,Indramayu,32,2130.0,1917000.0,3000000.0,489900.0,2769000.0,276900.0,1255000.0,29700000.0,,,,,,,,,,,,,,9707800.0,29700000.0,19992200.0,3.0593955376089332,2.0593955376089332,2130.0,4557.652582159624
Farmer,Indramayu,33,5000.0,9000000.0,4000000.0,1150000.0,6500000.0,650000.0,2690000.0,53000000.0,,,,,,,,,,,,,,23990000.0,53000000.0,29010000.0,2.209253855773239,1.2092538557732389,5000.0,4798.0
Farmer,Indramayu,34,6000.0,11400000.0,4000000.0,1380000.0,7800000.0,780000.0,1990000.0,62400000.0,,,,,,,,,,,,,,27350000.0,62400000.0,35050000.0,2.2815356489945153,1.2815356489945156,6000.0,4558.333333333333
Farmer,Indramayu,35,2000.0,3500000.0,1000000.0,460000.0,2000000.0,260000.0,2190000.0,25650000.0,,,,,,,,,,,,,,9410000.0,25650000.0,16240000.0,2.7258235919234854,1.7258235919234857,2000.0,4705.0
Farmer,Indramayu,36,20000.0,35000000.0,6000000.0,4600000.0,26000000.0,2600000.0,2190000.0,114400000.0,,,,,,,,,,,,,,76390000.0,114400000.0,38010000.0,1.4975782170441156,0.4975782170441157,20000.0,3819.5
Farmer,Indramayu,37,14193.0,15612300.0,3600000.0,3264390.0,18450900.0,1845090.0,1609300.0,79800000.0,,,,,,,,,,,,,,44381980.0,79800000.0,35418020.0,1.7980270370992912,0.7980270370992912,14193.0,3127.033044458536
Farmer,Indramayu,38,1000.0,1100000.0,500000.0,230000.0,1300000.0,200000.0,490000.0,9900000.0,,,,,,,,,,,,,,3820000.0,9900000.0,6080000.0,2.5916230366492146,1.5916230366492146,1000.0,3820.0
Farmer,Indramayu,39,8400.0,35280000.0,5000000.0,1932000.0,10920000.0,2100000.0,1030000.0,59400000.0,,,,,,,,,,,,,,56262000.0,59400000.0,3138000.0,1.0557747680494827,0.055774768049482774,8400.0,6697.857142857143
Farmer,Indramayu,40,500.0,2500000.0,500000.0,115000.0,500000.0,65000.0,1090000.0,11000000.0,,,,,,,,,,,,,,4770000.0,11000000.0,6230000.0,2.3060796645702304,1.3060796645702306,500.0,9540.0
Farmer,Indramayu,41,9800.0,17150000.0,12000000.0,2254000.0,12740000.0,2940000.0,1170000.0,128700000.0,,,,,,,,,,,,,,48254000.0,128700000.0,80446000.0,2.6671364031997347,1.6671364031997347,9800.0,4923.877551020408
Farmer,Indramayu,42,10000.0,22000000.0,1500000.0,2300000.0,13000000.0,1300000.0,1690000.0,61650000.0,,,,,,,,,,,,,,41790000.0,61650000.0,19860000.0,1.4752333094041636,0.4752333094041637,10000.0,4179.0
Farmer,Indramayu,43,9800.0,17640000.0,13000000.0,2254000.0,12740000.0,1274000.0,1660000.0,66060000.0,,,,,,,,,,,,,,48568000.0,66060000.0,17492000.0,1.360154834458903,0.360154834458903,9800.0,4955.918367346939
Farmer,Indramayu,44,12000.0,25200000.0,2000000.0,2760000.0,15600000.0,1560000.0,1990000.0,83750000.0,,,,,,,,,,,,,,49110000.0,83750000.0,34640000.0,1.7053553247811037,0.7053553247811036,12000.0,4092.5
Farmer,Indramayu,45,14000.0,31500000.0,4000000.0,3220000.0,18200000.0,1820000.0,890000.0,101020000.0,,,,,,,,,,,,,,59630000.0,101020000.0,41390000.0,1.6941137011571357,0.6941137011571357,14000.0,4259.285714285715
Farmer,Indramayu,46,7000.0,15750000.0,1500000.0,1610000.0,9100000.0,910000.0,1590000.0,94050000.0,,,,,,,,,,,,,,30460000.0,94050000.0,63590000.0,3.087655942219304,2.087655942219304,7000.0,4351.428571428572
Farmer,Indramayu,47,8400.0,35280000.0,5000000.0,1932000.0,10920000.0,2100000.0,1030000.0,112050000.0,,,,,,,,,,,,,,56262000.0,112050000.0,55788000.0,1.991575130638797,0.9915751306387971,8400.0,6697.857142857143
Farmer,Indramayu,48,7000.0,14700000.0,4500000.0,1610000.0,9100000.0,910000.0,1380000.0,44550000.0,,,,,,,,,,,,,,32200000.0,44550000.0,12350000.0,1.3835403726708075,0.38354037267080743,7000.0,4600.0
Farmer,Indramayu,49,7000.0,14700000.0,4000000.0,1610000.0,9100000.0,2100000.0,890000.0,45800000.0,,,,,,,,,,,,,,32400000.0,45800000.0,13400000.0,1.4135802469135803,0.41358024691358025,7000.0,4628.571428571428
Farmer,Indramayu,50,18000.0,45000000.0,10000000.0,1800000.0,23400000.0,2340000.0,5590000.0,161600000.0,,,,,,,,,,,,,,88130000.0,161600000.0,73470000.0,1.83365482809486,0.8336548280948599,18000.0,4896.111111111111
Farmer,Indramayu,51,10000.0,18000000.0,6000000.0,2300000.0,13000000.0,1300000.0,3190000.0,77590000.0,,,,,,,,,,,,,,43790000.0,77590000.0,33800000.0,1.7718657227677552,0.7718657227677552,10000.0,4379.0
Farmer,Indramayu,52,14000.0,37800000.0,7000000.0,3220000.0,18200000.0,1820000.0,4390000.0,101000000.0,,,,,,,,,,,,,,72430000.0,101000000.0,28570000.0,1.3944498136131438,0.39444981361314374,14000.0,5173.571428571428
Farmer,Indramayu,53,5000.0,10000000.0,1500000.0,1150000.0,6500000.0,1250000.0,1440000.0,35350000.0,,,,,,,,,,,,,,21840000.0,35350000.0,13510000.0,1.6185897435897436,0.6185897435897436,5000.0,4368.0
Farmer,Indramayu,54,4000.0,9000000.0,1000000.0,920000.0,5200000.0,1000000.0,990000.0,51300000.0,,,,,,,,,,,,,,18110000.0,51300000.0,33190000.0,2.8326891220320265,1.8326891220320265,4000.0,4527.5
Farmer,Indramayu,55,5000.0,9000000.0,1000000.0,1150000.0,6500000.0,800000.0,1440000.0,29020000.0,,,,,,,,,,,,,,19890000.0,29020000.0,9130000.0,1.4590246354952237,0.4590246354952237,5000.0,3978.0
Farmer,Indramayu,56,6000.0,12600000.0,2000000.0,1380000.0,7800000.0,1200000.0,1090000.0,32400000.0,,,,,,,,,,,,,,26070000.0,32400000.0,6330000.0,1.2428078250863062,0.2428078250863061,6000.0,4345.0
Farmer,Indramayu,57,1200.0,3000000.0,700000.0,276000.0,1500000.0,156000.0,790000.0,16200000.0,,,,,,,,,,,,,,6422000.0,16200000.0,9778000.0,2.52257863593896,1.52257863593896,1200.0,5351.666666666667
Farmer,Indramayu,58,6000.0,9600000.0,3000000.0,1380000.0,7800000.0,1800000.0,1690000.0,42240000.0,,,,,,,,,,,,,,25270000.0,42240000.0,16970000.0,1.6715472892758212,0.6715472892758211,6000.0,4211.666666666667
Farmer,Indramayu,59,8000.0,14400000.0,4000000.0,1840000.0,10400000.0,1040000.0,2190000.0,62440000.0,,,,,,,,,,,,,,33870000.0,62440000.0,28570000.0,1.8435193386477708,0.8435193386477708,8000.0,4233.75
Farmer,Indramayu,60,5000.0,10000000.0,2000000.0,1150000.0,6500000.0,1250000.0,1190000.0,66150000.0,,,,,,,,,,,,,,22090000.0,66150000.0,44060000.0,2.994567677682209,1.9945676776822092,5000.0,4418.0
Farmer,Indramayu,61,600.0,1200000.0,500000.0,138000.0,600000.0,78000.0,1138168.341708544,12720000.0,,,,,,,,,,,,,,3654168.3417085437,12720000.0,9065831.658291455,3.480956215074819,2.480956215074819,600.0,6090.28056951424
Farmer,Indramayu,62,4000.0,9200000.0,1200000.0,920000.0,5200000.0,1000000.0,1190000.0,33180000.0,,,,,,,,,,,,,,18710000.0,33180000.0,14470000.0,1.7733832175307322,0.7733832175307322,4000.0,4677.5
Farmer,Karawang,1,6000.0,10500000.0,7200000.0,1380000.0,7800000.0,780000.0,1690000.0,39600000.0,,,,,,,,,,,,,,29350000.0,39600000.0,10250000.0,1.3492333901192504,0.3492333901192504,6000.0,4891.666666666667
Farmer,Karawang,2,10000.0,17500000.0,12000000.0,2300000.0,13000000.0,500000.0,2500000.0,133650000.0,,,,,,,,,,,,,,47800000.0,133650000.0,85850000.0,2.7960251046025104,1.7960251046025104,10000.0,4780.0
Farmer,Karawang,3,10000.0,17500000.0,2400000.0,2300000.0,13000000.0,1300000.0,3100000.0,61200000.0,,,,,,,,,,,,,,39600000.0,61200000.0,21600000.0,1.5454545454545454,0.5454545454545454,10000.0,3960.0
Farmer,Karawang,4,5000.0,8750000.0,1200000.0,1150000.0,6500000.0,650000.0,3100000.0,30600000.0,,,,,,,,,,,,,,21350000.0,30600000.0,9250000.0,1.4332552693208431,0.4332552693208431,5000.0,4270.0
Farmer,Karawang,5,20000.0,36000000.0,3600000.0,4600000.0,26000000.0,2600000.0,2190000.0,267300000.0,,,,,,,,,,,,,,74990000.0,267300000.0,192310000.0,3.564475263368449,2.564475263368449,20000.0,3749.5
Farmer,Karawang,6,10000.0,18000000.0,3600000.0,2300000.0,13000000.0,1300000.0,2690000.0,81600000.0,,,,,,,,,,,,,,40890000.0,81600000.0,40710000.0,1.995597945707997,0.9955979457079971,10000.0,4089.0
Farmer,Karawang,7,30000.0,18000000.0,25500000.0,6900000.0,39000000.0,3900000.0,1690000.0,244800000.0,,,,,,,,,,,,,,94990000.0,244800000.0,149810000.0,2.577113380355827,1.5771133803558268,30000.0,3166.3333333333335
Farmer,Karawang,8,6000.0,18000000.0,3840000.0,1380000.0,7800000.0,780000.0,1690000.0,30600000.0,,,,,,,,,,,,,,33490000.0,30600000.0,-2890000.0,0.9137055837563451,-0.08629441624365482,6000.0,5581.666666666667
Farmer,Karawang,9,10000.0,15000000.0,2400000.0,2300000.0,13000000.0,1300000.0,3150000.0,133650000.0,,,,,,,,,,,,,,37150000.0,133650000.0,96500000.0,3.5975773889636606,2.5975773889636606,10000.0,3715.0
Farmer,Karawang,10,20000.0,18000000.0,12000000.0,4600000.0,26000000.0,2600000.0,5190000.0,267300000.0,,,,,,,,,,,,,,68390000.0,267300000.0,198910000.0,3.908466150021933,2.908466150021933,20000.0,3419.5
Farmer,Karawang,11,20000.0,18000000.0,17000000.0,4600000.0,26000000.0,2600000.0,5600000.0,153000000.0,,,,,,,,,,,,,,73800000.0,153000000.0,79200000.0,2.073170731707317,1.0731707317073171,20000.0,3690.0
Farmer,Karawang,12,30000.0,18000000.0,5000000.0,6900000.0,39000000.0,3900000.0,2000000.0,230400000.0,,,,,,,,,,,,,,74800000.0,230400000.0,155600000.0,3.0802139037433154,2.0802139037433154,30000.0,2493.3333333333335
Farmer,Karawang,13,7000.0,17500000.0,10000000.0,1610000.0,9100000.0,910000.0,2290000.0,94050000.0,,,,,,,,,,,,,,41410000.0,94050000.0,52640000.0,2.271190533687515,1.2711905336875151,7000.0,5915.714285714285
Farmer,Karawang,14,3500.0,17850000.0,720000.0,805000.0,4550000.0,1050000.0,1240000.0,48150000.0,,,,,,,,,,,,,,26215000.0,48150000.0,21935000.0,1.836734693877551,0.8367346938775511,3500.0,7490.0
Farmer,Karawang,15,15000.0,12000000.0,6000000.0,3450000.0,19500000.0,1500000.0,1800000.0,118800000.0,,,,,,,,,,,,,,44250000.0,118800000.0,74550000.0,2.6847457627118643,1.6847457627118645,15000.0,2950.0
Farmer,Karawang,16,10000.0,18000000.0,3000000.0,2300000.0,13000000.0,2500000.0,2700000.0,81600000.0,,,,,,,,,,,,,,41500000.0,81600000.0,40100000.0,1.966265060240964,0.9662650602409638,10000.0,4150.0
Farmer,Karawang,17,17000.0,255000000.0,7200000.0,3910000.0,22100000.0,2210000.0,5400000.0,153000000.0,,,,,,,,,,,,,,295820000.0,153000000.0,-142820000.0,0.5172064093029545,-0.4827935906970455,17000.0,17401.176470588234
Farmer,Karawang,18,2500.0,10000000.0,4000000.0,575000.0,3250000.0,325000.0,5250000.0,12800000.0,,,,,,,,,,,,,,23400000.0,12800000.0,-10600000.0,0.5470085470085471,-0.452991452991453,2500.0,9360.0
Farmer,Karawang,19,30000.0,99000000.0,8000000.0,6900000.0,39000000.0,4800000.0,1800000.0,208000000.0,,,,,,,,,,,,,,159500000.0,208000000.0,48500000.0,1.3040752351097178,0.30407523510971785,30000.0,5316.666666666667
Farmer,Karawang,20,6000.0,18000000.0,3000000.0,1380000.0,7800000.0,1500000.0,1390000.0,28200000.0,,,,,,,,,,,,,,33070000.0,28200000.0,-4870000.0,0.8527366192924101,-0.14726338070758996,6000.0,5511.666666666667
Farmer,Karawang,21,20000.0,10000000.0,5000000.0,4600000.0,26000000.0,2600000.0,3190000.0,148500000.0,,,,,,,,,,,,,,51390000.0,148500000.0,97110000.0,2.8896672504378285,1.8896672504378285,20000.0,2569.5
Farmer,Karawang,22,10000.0,15000000.0,3000000.0,2300000.0,13000000.0,1500000.0,3190000.0,82400000.0,,,,,,,,,,,,,,37990000.0,82400000.0,44410000.0,2.168991839957884,1.1689918399578836,10000.0,3799.0
Farmer,Karawang,23,10000.0,10000000.0,3000000.0,2300000.0,13000000.0,1200000.0,1190000.0,81600000.0,,,,,,,,,,,,,,30690000.0,81600000.0,50910000.0,2.6588465298142716,1.6588465298142718,10000.0,3069.0
Farmer,Karawang,24,10000.0,15000000.0,6000000.0,2300000.0,13000000.0,1200000.0,2690000.0,81600000.0,,,,,,,,,,,,,,40190000.0,81600000.0,41410000.0,2.030355809902961,1.0303558099029608,10000.0,4019.0
Farmer,Karawang,25,20000.0,12000000.0,7500000.0,4600000.0,26000000.0,2600000.0,5400000.0,153000000.0,,,,,,,,,,,,,,58100000.0,153000000.0,94900000.0,2.6333907056798624,1.6333907056798622,20000.0,2905.0
Farmer,Karawang,26,8000.0,12000000.0,3500000.0,1840000.0,10400000.0,1200000.0,1390000.0,60600000.0,,,,,,,,,,,,,,30330000.0,60600000.0,30270000.0,1.9980217606330366,0.9980217606330366,8000.0,3791.25
Farmer,Karawang,27,8000.0,14400000.0,3000000.0,1840000.0,10400000.0,1440000.0,1450000.0,50500000.0,,,,,,,,,,,,,,32530000.0,50500000.0,17970000.0,1.5524131570857669,0.552413157085767,8000.0,4066.25
Farmer,Karawang,28,10000.0,18000000.0,3800000.0,2300000.0,13000000.0,1200000.0,2690000.0,80800000.0,,,,,,,,,,,,,,40990000.0,80800000.0,39810000.0,1.9712124908514272,0.9712124908514271,10000.0,4099.0
Farmer,Karawang,29,30000.0,15000000.0,16000000.0,6900000.0,39000000.0,3900000.0,2000000.0,237600000.0,,,,,,,,,,,,,,82800000.0,237600000.0,154800000.0,2.869565217391304,1.8695652173913044,30000.0,2760.0
Farmer,Karawang,30,20000.0,15000000.0,4300000.0,4600000.0,26000000.0,4000000.0,2800000.0,122400000.0,,,,,,,,,,,,,,56700000.0,122400000.0,65700000.0,2.1587301587301586,1.1587301587301588,20000.0,2835.0
Farmer,Karawang,31,10000.0,12000000.0,2400000.0,2300000.0,13000000.0,1300000.0,1300000.0,62400000.0,,,,,,,,,,,,,,32300000.0,62400000.0,30100000.0,1.931888544891641,0.9318885448916409,10000.0,3230.0
Farmer,Karawang,32,10000.0,12000000.0,2400000.0,2300000.0,13000000.0,1300000.0,1190000.0,79200000.0,,,,,,,,,,,,,,32190000.0,79200000.0,47010000.0,2.4603914259086674,1.4603914259086672,10000.0,3219.0
Farmer,Karawang,33,20000.0,12000000.0,4300000.0,4600000.0,26000000.0,4000000.0,2500000.0,138600000.0,,,,,,,,,,,,,,53400000.0,138600000.0,85200000.0,2.595505617977528,1.595505617977528,20000.0,2670.0
Farmer,Karawang,34,16000.0,9600000.0,4200000.0,3680000.0,20800000.0,4000000.0,2590000.0,112800000.0,,,,,,,,,,,,,,44870000.0,112800000.0,67930000.0,2.5139291285937153,1.513929128593715,16000.0,2804.375
Farmer,Karawang,35,15000.0,12000000.0,3500000.0,3450000.0,19500000.0,3750000.0,1690000.0,99000000.0,,,,,,,,,,,,,,43890000.0,99000000.0,55110000.0,2.255639097744361,1.255639097744361,15000.0,2926.0
Farmer,Karawang,36,10000.0,12000000.0,2400000.0,2300000.0,13000000.0,1300000.0,1300000.0,69300000.0,,,,,,,,,,,,,,32300000.0,69300000.0,37000000.0,2.1455108359133126,1.1455108359133126,10000.0,3230.0
Farmer,Karawang,37,16000.0,12000000.0,4700000.0,3680000.0,20800000.0,2560000.0,1790000.0,117002000.0,,,,,,,,,,,,,,45530000.0,117002000.0,71472000.0,2.5697781682407204,1.5697781682407204,16000.0,2845.625
Farmer,Karawang,38,10000.0,12000000.0,2500000.0,2300000.0,13000000.0,1300000.0,1190000.0,80800000.0,,,,,,,,,,,,,,32290000.0,80800000.0,48510000.0,2.502322700526479,1.5023227005264788,10000.0,3229.0
Farmer,Karawang,39,5000.0,12000000.0,1400000.0,1150000.0,6500000.0,650000.0,690000.0,66150000.0,,,,,,,,,,,,,,22390000.0,66150000.0,43760000.0,2.9544439481911566,1.9544439481911569,5000.0,4478.0
Farmer,Karawang,40,15000.0,12000000.0,3500000.0,3450000.0,19500000.0,3750000.0,1690000.0,99000000.0,,,,,,,,,,,,,,43890000.0,99000000.0,55110000.0,2.255639097744361,1.255639097744361,15000.0,2926.0
Farmer,Karawang,41,10000.0,12000000.0,2400000.0,2300000.0,13000000.0,1300000.0,1300000.0,62400000.0,,,,,,,,,,,,,,32300000.0,62400000.0,30100000.0,1.931888544891641,0.9318885448916409,10000.0,3230.0
Farmer,Karawang,42,7000.0,14700000.0,2000000.0,1610000.0,9100000.0,910000.0,1350000.0,39600000.0,,,,,,,,,,,,,,29670000.0,39600000.0,9930000.0,1.3346814964610718,0.3346814964610718,7000.0,4238.571428571428
Farmer,Karawang,43,11500.0,11500000.0,2700000.0,2645000.0,14950000.0,3450000.0,2490000.0,67200000.0,,,,,,,,,,,,,,37735000.0,67200000.0,29465000.0,1.7808400689015502,0.7808400689015503,11500.0,3281.304347826087
Farmer,Karawang,44,19000.0,11400000.0,4500000.0,4370000.0,24700000.0,3800000.0,2200000.0,252900000.0,,,,,,,,,,,,,,50970000.0,252900000.0,201930000.0,4.9617422012948795,3.9617422012948795,19000.0,2682.6315789473683
Farmer,Karawang,45,20000.0,12000000.0,4400000.0,4800000.0,26000000.0,2600000.0,1190000.0,196000000.0,,,,,,,,,,,,,,50990000.0,196000000.0,145010000.0,3.843890959011571,2.843890959011571,20000.0,2549.5
Farmer,Karawang,46,28000.0,117600000.0,32000000.0,6440000.0,36400000.0,5040000.0,4950000.0,155200000.0,,,,,,,,,,,,,,202430000.0,155200000.0,-47230000.0,0.7666847799239244,-0.2333152200760757,28000.0,7229.642857142857
Farmer,Karawang,47,10000.0,12000000.0,2200000.0,2300000.0,13000000.0,3000000.0,1190000.0,48000000.0,,,,,,,,,,,,,,33690000.0,48000000.0,14310000.0,1.4247551202137132,0.42475512021371326,10000.0,3369.0
Farmer,Karawang,48,10000.0,12000000.0,2400000.0,2300000.0,13000000.0,1300000.0,1300000.0,62400000.0,,,,,,,,,,,,,,32300000.0,62400000.0,30100000.0,1.931888544891641,0.9318885448916409,10000.0,3230.0
Farmer,Karawang,49,6000.0,15000000.0,1800000.0,1380000.0,7800000.0,780000.0,1390000.0,41600000.0,,,,,,,,,,,,,,28150000.0,41600000.0,13450000.0,1.477797513321492,0.477797513321492,6000.0,4691.666666666667
Farmer,Karawang,50,7000.0,11900000.0,1800000.0,1610000.0,9100000.0,910000.0,1380000.0,52000000.0,,,,,,,,,,,,,,26700000.0,52000000.0,25300000.0,1.9475655430711611,0.947565543071161,7000.0,3814.285714285714
Farmer,Karawang,51,10000.0,12000000.0,2600000.0,2300000.0,13000000.0,2500000.0,1300000.0,63000000.0,,,,,,,,,,,,,,33700000.0,63000000.0,29300000.0,1.8694362017804154,0.8694362017804155,10000.0,3370.0
Farmer,Karawang,52,20000.0,18000000.0,4300000.0,4600000.0,26000000.0,4000000.0,2700000.0,126000000.0,,,,,,,,,,,,,,59600000.0,126000000.0,66400000.0,2.1140939597315436,1.1140939597315436,20000.0,2980.0
Farmer,Karawang,53,20000.0,70000000.0,3700000.0,4600000.0,26000000.0,2600000.0,2190000.0,169400000.0,,,,,,,,,,,,,,109090000.0,169400000.0,60310000.0,1.5528462737189477,0.5528462737189477,20000.0,5454.5
Farmer,Subang,1,10000.0,30000000.0,5000000.0,2300000.0,13000000.0,3000000.0,1890000.0,47000000.0,,,,,,,,,,,,,,55190000.0,47000000.0,-8190000.0,0.8516035513680015,-0.14839644863199855,10000.0,5519.0
Farmer,Subang,2,10000.0,7000000.0,10000000.0,2300000.0,13000000.0,2000000.0,1500000.0,133650000.0,,,,,,,,,,,,,,35800000.0,133650000.0,97850000.0,3.733240223463687,2.733240223463687,10000.0,3580.0
Farmer,Subang,3,14500.0,7250000.0,2700000.0,3335000.0,18850000.0,4350000.0,2965000.0,193050000.0,,,,,,,,,,,,,,39450000.0,193050000.0,153600000.0,4.893536121673004,3.893536121673004,14500.0,2720.689655172414
Farmer,Subang,4,5600.0,2800000.0,6500000.0,1288000.0,7280000.0,1008000.0,660000.0,37720000.0,,,,,,,,,,,,,,19536000.0,37720000.0,18184000.0,1.9307944307944307,0.9307944307944308,5600.0,3488.5714285714284
Farmer,Subang,5,1000.0,6250000.0,700000.0,350000.0,1300000.0,130000.0,1300000.0,13050000.0,,,,,,,,,,,,,,10030000.0,13050000.0,3020000.0,1.3010967098703887,0.30109670987038883,1000.0,10030.0
Farmer,Subang,6,1000.0,6250000.0,700000.0,350000.0,1300000.0,130000.0,3500000.0,13050000.0,,,,,,,,,,,,,,12230000.0,13050000.0,820000.0,1.0670482420278005,0.06704824202780049,1000.0,12230.0
Farmer,Subang,7,7000.0,29400000.0,7000000.0,1610000.0,9100000.0,910000.0,4000000.0,69300000.0,,,,,,,,,,,,,,52020000.0,69300000.0,17280000.0,1.3321799307958477,0.33217993079584773,7000.0,7431.428571428572
Farmer,Subang,8,700.0,1610000.0,700000.0,350000.0,910000.0,91000.0,1200000.0,9300000.0,,,,,,,,,,,,,,4861000.0,9300000.0,4439000.0,1.9131865871219913,0.9131865871219914,700.0,6944.285714285715
Farmer,Subang,9,7000.0,24500000.0,7000000.0,1610000.0,9100000.0,910000.0,7500000.0,94000000.0,,,,,,,,,,,,,,50620000.0,94000000.0,43380000.0,1.8569735282497037,0.8569735282497036,7000.0,7231.428571428572
Farmer,Subang,10,5000.0,17500000.0,7000000.0,1150000.0,6500000.0,650000.0,7500000.0,66150000.0,,,,,,,,,,,,,,40300000.0,66150000.0,25850000.0,1.6414392059553349,0.641439205955335,5000.0,8060.0
Farmer,Subang,11,1000.0,3500000.0,300000.0,150000.0,1300000.0,130000.0,7500000.0,13050000.0,,,,,,,,,,,,,,12880000.0,13050000.0,170000.0,1.0131987577639752,0.013198757763975156,1000.0,12880.0
